"Address","DYCOL01","DYCOL02","DYCOL03","DYCOL04","DYCOL05","DYCOL06","DYCOL07","DYCOL08","DYCOL09","DYCOL10","DYCOL11","DYCOL12","DYCOL13","DYCOL14","DYCOL15","DYCOL16","DYCOL17","DYCOL18","DYCOL19","DYCOL20","DYCOL21","DYCOL22","DYCOL23","DYCOL24","DYCOL25","DYCOL26","DYCOL27","DYCOL28","DYCOL29","DYCOL30","DYCOL31","DYCOL32","DYCOL33","DYCOL34","DYCOL35","DYCOL36"
"000062079",1,"02","058",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","11"
"000012001",1,"05","175",3,"06",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000062077",1,"04","120",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,"03","08"
"000032050",1,"02","045",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","11"
"000072092",1,"04","110",3,"06",NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072093",3,"02","072",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000072094",1,"03","095",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072095",1,"04","075",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000042062",1,"04","120",3,"02",1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","10"
"000042063",1,"03","078",3,"06",NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000042065",1,"04","070",3,"06",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000042064",6,"02","065",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,"03","10"
"000012013",1,"01","014",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"01","08"
"000012015",6,"02","065",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","11"
"000012012",1,"04","130",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","10"
"000012011",1,"03","085",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,"03","08"
"000042061",1,"04","100",3,"02",NA,1,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","11"
"000072091",3,"02","035",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"03","10"
"000072107",1,"03","130",2,NA,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"000072110",1,"04","110",2,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"000072106",1,"04","200",2,NA,1,NA,1,1,1,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
"000072109",1,"05","150",2,NA,1,NA,1,NA,1,NA,1,1,1,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,"03","10"
"000072108",1,"04","156",2,NA,1,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"000012014",1,"01","025",3,"06",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","11"
"000072089",1,"04","085",3,"02",NA,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072087",1,"04","085",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072088",1,"03","060",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072090",1,"05","145",3,"01",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000072086",1,"04","110",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"000012023",6,"03","070",3,"06",NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000012024",1,"02","070",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","11"
"000012025",1,"02","065",3,"01",NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000012010",1,"05","130",3,"06",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000062067",1,"04","120",3,"06",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","11"
"000062070",1,"03","110",3,"06",NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","11"
"000062069",1,"02","063",3,"06",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","12"
"000012006",1,"04","120",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000012007",6,"02","025",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"000012008",1,"04","168",3,"02",NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000012009",1,"04","115",3,"01",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"000012021",1,"03","125",3,"06",NA,NA,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","11"
"000012022",1,"05","165",3,"06",NA,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","11"
"000062066",1,"03","085",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","11"
"000062068",1,"02","075",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","11"
"000062082",1,"03","090",3,"06",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000062083",1,"03","075",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000062084",1,"03","060",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000072096",1,"03","085",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","11"
"000072098",1,"03","078",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000072099",1,"02","080",3,"06",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000072100",1,"03","080",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","12"
"000042051",1,"03","100",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"000042052",1,"03","070",3,"06",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"000042053",1,"03","085",3,"06",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"000042054",1,"03","115",3,"06",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,"03","10"
"000042055",6,"02","024",3,"01",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"000012036",1,"02","026",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","12"
"000012037",1,"02","075",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000012038",1,"03","065",3,"07",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","12"
"000072097",1,"02","045",3,"06",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"03","12"
"000062085",1,"04","110",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000062081",1,"02","060",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000022042",1,"04","095",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000022043",1,"02","070",3,"06",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","11"
"000022044",1,"03","065",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000012026",1,"03","060",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"000012027",1,"03","120",3,"01",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000012028",1,"03","065",3,"01",NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000012029",1,"03","100",3,"01",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000012030",1,"03","050",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000042056",1,"04","090",1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000042057",1,"04","110",1,NA,NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000042058",1,"04","120",3,"01",NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,"03","10"
"000042060",3,"03","075",3,"01",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"000022041",1,"03","080",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000042059",3,"03","120",3,"01",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"000062071",1,"02","025",3,"01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"03","12"
"000062073",1,"01","030",3,"01",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"03","08"
"000062075",1,"03","045",3,"01",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000062072",1,"01","040",3,"01",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"03","08"
"000062074",1,"03","040",3,"01",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"03","12"
"000022045",1,"03","045",3,"06",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"000072101",1,"03","090",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000072102",1,"05","155",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000072105",1,"03","065",3,"06",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","08"
"000072103",1,"03","060",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000072104",1,"02","045",3,"06",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","12"
"000013037",1,"03","095",3,"06",NA,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000063084",1,"03","083",3,"06",NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000063082",1,"01","032",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","12"
"000043056",1,"02","040",3,"01",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"01","08"
"000013005",1,"02","072",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000013002",1,"04","155",3,"06",1,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","11"
"000013004",1,"03","100",3,"01",1,1,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000063085",1,"04","092",3,"06",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","12"
"000063081",1,"02","035",3,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","12"
"000063083",1,"03","060",3,"06",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"03","12"
"000033043",1,"03","070",3,"06",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"000033041",6,"03","063",3,"06",NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","11"
"000033045",1,"03","055",3,"06",NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","11"
"000043059",6,"03","160",3,"02",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000043060",1,"03","100",3,"02",NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,1,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","08"
"000043057",1,"03","085",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,"03","12"
"000043058",1,"02","035",3,"06",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"03","08"
"001144103",1,"03","080",3,"03",NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"02","09"
"001154110",1,"03","070",3,"08",NA,1,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"03","08"
"001144105",1,"02","060",3,"03",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,"03","09"
"002041045",1,"05","090",3,"03",NA,1,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002021035",1,"02","040",3,"03",1,NA,1,NA,NA,NA,1,1,NA,1,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002041042",7,"01","030",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002021031",1,"04","088",2,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002021032",1,"03","100",3,"03",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"002021033",1,"04","092",3,"03",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002021034",1,"06","140",3,"03",1,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,1,"03","09"
"002041041",1,"04","087",3,"01",NA,NA,NA,1,1,NA,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002041043",1,"04","100",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","08"
"002041044",1,"04","090",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002151106",1,"05","117",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002161111",1,"04","160",3,"03",NA,NA,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002161112",1,"04","100",3,"03",1,NA,1,1,1,NA,1,1,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002161113",1,"03","070",3,"03",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002161115",1,"05","125",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002071064",1,"03","065",3,"02",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,"03","10"
"002101093",1,"04","080",3,"08",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"002101095",1,"04","130",3,"03",NA,NA,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002151109",1,"04","120",3,"03",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002021030",1,"01","025",3,"03",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"01","08"
"002071062",1,"04","120",3,"01",NA,NA,1,NA,NA,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,NA,1,1,NA,NA,NA,"03","10"
"002071061",6,"01","012",3,"08",NA,NA,NA,1,1,NA,1,1,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"03","10"
"002071063",1,"03","075",3,"01",NA,NA,NA,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,"03","10"
"002071065",1,"04","130",3,"02",NA,1,1,1,1,NA,1,1,NA,NA,1,1,1,1,1,1,1,NA,NA,1,1,1,1,NA,1,1,1,NA,NA,"03","10"
"002101091",1,"04","100",3,"08",NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
"002101092",1,"05","120",3,"01",NA,NA,1,1,1,NA,1,1,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002101094",1,"05","125",2,NA,1,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,1,NA,NA,"03","08"
"002151107",1,"04","050",3,"03",1,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002151108",1,"06","120",3,"03",1,NA,NA,1,1,NA,1,NA,NA,1,1,1,1,1,1,1,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002151110",1,"05","110",3,"03",NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,1,1,NA,NA,1,1,NA,1,1,NA,1,NA,NA,NA,"03","08"
"002021028",1,"04","090",3,"03",NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,1,1,1,NA,1,NA,NA,1,1,NA,1,NA,1,1,NA,NA,NA,"03","08"
"002021029",1,"03","065",3,"08",NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,1,1,NA,1,NA,NA,1,NA,NA,NA,"03","08"
